split_name,ablation_name,model_name,slice_name,slice_value,sample_count,mae,rmse,r2
validation,both_without_local_features,dummy_mean,overall,overall,25000,0.14399470648124998,0.18852555194769488,-2.4498058469824002e-05
validation,both_without_local_features,dummy_mean,family,clean_control,1212,0.15359311645910687,0.1785663522847693,-0.10174457120831337
validation,both_without_local_features,dummy_mean,family,decoherence_sensitive,2340,0.20230995587940706,0.2613665171594366,-0.011540918643048403
validation,both_without_local_features,dummy_mean,family,entanglement_heavy,2554,0.1663230683639634,0.20113081489574233,-0.05754598674369227
validation,both_without_local_features,dummy_mean,family,ghz_cat,2690,0.08125950512604554,0.0949020301023736,-0.3100632290886287
validation,both_without_local_features,dummy_mean,family,measurement_sensitive,2120,0.1868111428176592,0.24306374331565478,-0.0004073064210015076
validation,both_without_local_features,dummy_mean,family,mirror_circuit,2176,0.10054028878604665,0.11130305741294198,-2.6074632362156196
validation,both_without_local_features,dummy_mean,family,mixed_random,1568,0.16826255542988683,0.2144322030307002,-0.00734859166137114
validation,both_without_local_features,dummy_mean,family,qaoa_like,2762,0.1807007058404236,0.22302067459678165,-0.12878304455055112
validation,both_without_local_features,dummy_mean,family,qft_lite,2280,0.19525738572505483,0.2443361826706728,-0.06310860235346571
validation,both_without_local_features,dummy_mean,family,routing_sensitive,2530,0.0634755517076334,0.07746262623633599,-0.0046881345060418855
validation,both_without_local_features,dummy_mean,family,trotter_ising,2768,0.11322399199557441,0.133760669944255,-0.02449027306082119
validation,both_without_local_features,dummy_mean,qubit_count,2,2560,0.16934578002929687,0.17436142257733397,-16.635411438669887
validation,both_without_local_features,dummy_mean,qubit_count,3,5436,0.14642525948250093,0.16232062790997084,-0.8000821470484445
validation,both_without_local_features,dummy_mean,qubit_count,4,6254,0.11117018022840383,0.1470590535570014,-0.045461467485925056
validation,both_without_local_features,dummy_mean,qubit_count,5,6106,0.11567645474865912,0.17561053624822653,-0.12268577726359564
validation,both_without_local_features,dummy_mean,qubit_count,6,4644,0.208612406280281,0.2721401963759237,-0.951326717490067
validation,both_without_local_features,dummy_mean,compiler_variant,raw,12500,0.11848172751875001,0.144364736745142,-0.08828693458893677
validation,both_without_local_features,dummy_mean,compiler_variant,transpiled,12500,0.16950768544374997,0.22414858968744783,-0.03817940166524236
validation,both_without_local_features,dummy_mean,difficulty_bucket,q1,6982,0.11275263624879155,0.14585458790673517,-0.0814966928888976
validation,both_without_local_features,dummy_mean,difficulty_bucket,q2,5948,0.1532018786580048,0.1965964164187304,-0.014249293477719194
validation,both_without_local_features,dummy_mean,difficulty_bucket,q3,6368,0.15107881294288827,0.19957377710894306,-0.009041790604038091
validation,both_without_local_features,dummy_mean,difficulty_bucket,q4,5702,0.1647341460301758,0.2120900783819448,-0.07588463414899715
test,both_without_local_features,dummy_mean,overall,overall,25000,0.14169166397968752,0.1848402831124288,-6.927643377729886e-05
test,both_without_local_features,dummy_mean,family,clean_control,1270,0.1489510757566437,0.17281307232872914,-0.1474563669544715
test,both_without_local_features,dummy_mean,family,decoherence_sensitive,2344,0.19376737592990081,0.2475016081120052,-0.007624733195332523
test,both_without_local_features,dummy_mean,family,entanglement_heavy,2512,0.16349326893411625,0.19925370754983965,-0.04087820426566324
test,both_without_local_features,dummy_mean,family,ghz_cat,2714,0.07989453057353077,0.0931100127382453,-0.20574798275636397
test,both_without_local_features,dummy_mean,family,measurement_sensitive,2140,0.18541563467435745,0.2382323107429973,-0.00560573122468111
test,both_without_local_features,dummy_mean,family,mirror_circuit,2222,0.10056254544399754,0.11194847137377728,-2.48912961809953
test,both_without_local_features,dummy_mean,family,mixed_random,1562,0.1745950496909011,0.22107244450563848,-0.005506495257303845
test,both_without_local_features,dummy_mean,family,qaoa_like,2760,0.16765923741791214,0.20676015917735846,-0.07731715770932324
test,both_without_local_features,dummy_mean,family,qft_lite,2284,0.19682979035546191,0.24886955645916964,-0.07992977362177056
test,both_without_local_features,dummy_mean,family,routing_sensitive,2436,0.0630958710969571,0.07589089695511,-0.0010378704755653612
test,both_without_local_features,dummy_mean,family,trotter_ising,2756,0.11336973016259978,0.13503016934958337,-0.007877539731940164
test,both_without_local_features,dummy_mean,qubit_count,2,2590,0.1715825612632722,0.17674186386481738,-15.679453400399783
test,both_without_local_features,dummy_mean,qubit_count,3,5526,0.1467651409600638,0.16196694058992345,-0.8933926991332568
test,both_without_local_features,dummy_mean,qubit_count,4,6140,0.10892548389785221,0.14396493197686772,-0.03630467227885381
test,both_without_local_features,dummy_mean,qubit_count,5,6180,0.11364685849008899,0.172817456790552,-0.12768247581266223
test,both_without_local_features,dummy_mean,qubit_count,6,4564,0.20064166088375057,0.26331723729100703,-0.8963867259234042
test,both_without_local_features,dummy_mean,compiler_variant,raw,12500,0.11681614820937501,0.14178434477943416,-0.10112513180533256
test,both_without_local_features,dummy_mean,compiler_variant,transpiled,12500,0.16656717975,0.21961115658734695,-0.034119542841627215
test,both_without_local_features,dummy_mean,difficulty_bucket,q1,7038,0.11206017091370062,0.14513438251209726,-0.0761876670482855
test,both_without_local_features,dummy_mean,difficulty_bucket,q2,5896,0.15292478903864906,0.19588952181034658,-0.015539178485868721
test,both_without_local_features,dummy_mean,difficulty_bucket,q3,6510,0.14810542290706605,0.19559143085390843,-0.005487570861432589
test,both_without_local_features,dummy_mean,difficulty_bucket,q4,5556,0.15979144299940382,0.2037304292669937,-0.06623531322410692
